DATABINDING::_VIRTUAL_COLLECTION_ITEM_ADD, 572
NETWORK::_0xFBE782B3165AC8EC, 570
PLAYER::GET_PLAYER_TEAM, 568
DATABINDING::_DATABINDING_ADD_DATA_INT_BY_HASH, 566
DATAFILE::_0xB2B42607F7867576, 565
PLAYER::GET_PLAYER_NAME, 564
PED::_0xCC8CA3E88256E58F, 559
WEAPON::_0x5C2EA6C44F515F34, 559
WEAPON::HAS_PED_GOT_WEAPON, 558
NETWORK::NETWORK_GET_PLAYER_INDEX, 556
DECORATOR::DECOR_REGISTER, 555
PED::_0xA911EE21EDF69DAF, 554
WEAPON::_0xD955FEE4B87AFA07, 550
MISC::_GET_SYSTEM_TIME, 540
PAD::ENABLE_CONTROL_ACTION, 539
ENTITY::GET_ENTITY_BONE_INDEX_BY_NAME, 534
ENTITY::HAS_ANIM_EVENT_FIRED, 534
ENTITY::SET_ENTITY_AS_MISSION_ENTITY, 530
_NAMESPACE26::_0x149A2751AB66AC02, 527
DATABINDING::_DATABINDING_WRITE_DATA_HASH_STRING_FROM_PARENT, 525
DATABINDING::_DATABINDING_ADD_DATA_BOOL_BY_HASH, 524
SCRIPTS::_0xD426E2E3288469D6, 522
SCRIPTS::TRIGGER_SCRIPT_EVENT, 518
WEAPON::_0x67E21ACC5C0C970C, 516
NETWORK::NETWORK_IS_SIGNED_ONLINE, 514
STATS::_0x6A0184E904CDF25E, 513
HUD::_GET_LABEL_TEXT, 510
NETSHOPPING::_CASHINVENTORY_TRANSACTION_ADD_ITEM, 509
SCRIPTS::_0x179A6F0EE2E79026, 508
DATABINDING::_DATABINDING_WRITE_DATA_INT, 503
ANIMSCENE::_CREATE_ANIM_SCENE, 502
DATABINDING::_DATABINDING_GET_ITEM_CONTEXT_BY_INDEX, 501
DATAFILE::_0xED4413CEE1BF142C, 497
ITEMDATABASE::_ITEM_DATABASE_FILLOUT_ITEM_EFFECTS_ID_INFO, 495
ITEMDATABASE::_ITEM_DATABASE_FILLOUT_ITEM_EFFECTS_IDS, 495
PED::_0x3AA24CCC0D451379, 495
_NAMESPACE26::_0x81FB74C83C2ED69F, 494
NETWORK::_0x51951DE06C0D1C40, 490
UNLOCK::_UNLOCK_SET_UNLOCKED, 488
ENTITY::_0x88AD6CC10D8D35B2, 485
TASK::CLEAR_PED_TASKS, 483
NETWORK::NETWORK_IS_SESSION_ACTIVE, 482
NETWORK::NETWORK_GET_PARTICIPANT_INDEX, 480
ENTITY::_0x18FF3110CF47115D, 479
INVENTORY::_0xC97E0D2302382211, 479
NETWORK::NETWORK_IS_PLAYER_A_PARTICIPANT, 479
DATAFILE::_0xA63CD20F19B961AB, 477
NETSHOPPING::_CASHINVENTORY_TRANSACTION_DELETE, 476
BUILTIN::CEIL, 474
PLAYER::_0xF49F14462F0AE27C, 468
PED::SET_BLOCKING_OF_NON_TEMPORARY_EVENTS, 464
NETWORK::GET_CLOUD_TIME_AS_INT, 462
ENTITY::FREEZE_ENTITY_POSITION, 456
ITEMSET::DESTROY_ITEMSET, 456
MAP::_0xB059D7BD3D78C16F, 455
WEAPON::_0x1F7977C9101F807F, 454
HUD::_0x8BC7C1F929D07BF3, 450
MISC::ABSI, 449
PAD::IS_CONTROL_PRESSED, 448
INVENTORY::_0x9B4E793B1CB6550A, 442
PED::GET_MOUNT, 441
ENTITY::IS_ENTITY_IN_VOLUME, 440
DATABINDING::_DATABINDING_ADD_DATA_CONTAINER_FROM_PATH, 439
TASK::IS_PED_IN_WRITHE, 439
CAM::DO_SCREEN_FADE_OUT, 436
DATAFILE::_DATAFILE_GET_FLOAT, 434
VOLUME::_CREATE_VOLUME_BOX_WITH_CUSTOM_NAME, 432
WEAPON::_0x959383DCD42040DA, 432
WEAPON::SET_CURRENT_PED_WEAPON, 418
ANIMSCENE::LOAD_ANIM_SCENE, 416
PED::IS_PED_RAGDOLL, 415
MISC::_0x375F5870A7B8BEC1, 414
OBJECT::DELETE_OBJECT, 414
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_MENU_INFO_BY_ID, 412
ITEMDATABASE::_0xCBB7B6EDFA933ADE, 411
ENTITY::GET_OFFSET_FROM_ENTITY_IN_WORLD_COORDS, 410
NETWORK::GET_TIME_DIFFERENCE, 410
ANIMSCENE::_DELETE_ANIM_SCENE, 408
MISC::GET_GROUND_Z_FOR_3D_COORD, 406
MISC::GET_FRAME_COUNT, 402
ANIMSCENE::_0x23E33CB9F4A3F547, 401
_NAMESPACE71::_0x2F901291EF177B02, 398
ANIMSCENE::START_ANIM_SCENE, 397
DATABINDING::_DATABINDING_INSERT_UI_ITEM_TO_LIST_FROM_CONTEXT_STRING_ALIAS, 397
ITEMDATABASE::_ITEM_DATABASE_FILLOUT_UI_DATA, 396
ITEMSET::CREATE_ITEMSET, 396
UIAPPS::_IS_APP_RUNNING, 391
PED::DELETE_PED, 390
PLAYER::_0x2B12B6FC8B8772AB, 387
MISC::_INT_TO_STRING, 386
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_PAGE_INFO_BY_KEY, 382
NETWORK::NETWORK_GET_PLAYER_FROM_GAMER_HANDLE, 378
NETWORK::_0xF2CBC969C4F090C7, 377
PLAYER::SET_PLAYER_CONTROL, 371
DATAFILE::_DATAFILE_GET_VECTOR, 366
DATAFILE::_0x7907969497EA92F5, 365
INVENTORY::_0x9700E8EFC4AB9089, 364
CAM::SET_CAM_ACTIVE, 362
ITEMDATABASE::_ITEM_DATABASE_CREATE_ITEM_COLLECTION, 362
TASK::GET_SCRIPT_TASK_STATUS, 362
CAM::RENDER_SCRIPT_CAMS, 361
MAP::_0x6786D7AFAC3162B3, 359
DATABINDING::_DATABINDING_CLEAR_BINDING_ARRAY, 358
MAP::_0x563FCB6620523917, 358
ITEMSET::GET_INDEXED_ITEM_IN_ITEMSET, 355
NETWORK::NETWORK_HAS_CONTROL_OF_NETWORK_ID, 354
ITEMDATABASE::_ITEM_DATABASE_GET_FITS_SLOT_INFO, 352
TXD::REQUEST_STREAMED_TEXTURE_DICT, 349
HUD::_0xD0976CC34002DB57, 348
PED::SET_PED_COMBAT_ATTRIBUTES, 347
TXD::SET_STREAMED_TEXTURE_DICT_AS_NO_LONGER_NEEDED, 343
DATABINDING::_DATABINDING_READ_DATA_HASH_STRING_FROM_PARENT, 342
NETSHOPPING::_CASHINVENTORY_TRANSACTION_GET_NUM_OF_ITEMS, 341
NETWORK::_0x236905C700FDB54D, 339
WEAPON::_0xD3750CCC00635FC2, 339
NETWORK::_0x1B89BC43B6E69107, 336
_NAMESPACE76::_0x00A15B94CBA4F76F, 334
COLLECTION::_0xCC644BC1DD655269, 333
NETSHOPPING::_CASHINVENTORY_TRANSACTION_START, 332
ENTITY::SET_ENTITY_COORDS, 329
ANIMSCENE::SET_ANIM_SCENE_ORIGIN, 328
WEAPON::_0x0556E9D2ECF39D01, 328
INVENTORY::_0x886DFD3E185C8A89, 323
HUD::_UIPROMPT_SET_TEXT, 321
MAP::_0xE38450DBCBC70E3D, 321
PED::_0x06087579E7AA85A9, 321
SCRIPTS::IS_THREAD_ACTIVE, 321
UISTATEMACHINE::_UIFLOWBLOCK_IS_LOADED, 320
PLAYER::_0x7146CF430965927C, 317
ENTITY::HAS_ENTITY_CLEAR_LOS_TO_ENTITY, 311
NETWORK::_NETWORK_HAS_CONTROL_OF_ANIM_SCENE, 311
PLAYER::_0xF0FE8E790BFEB5BB, 309
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_MENU_PAGE_KEY, 307
ITEMDATABASE::_ITEM_DATABASE_GET_SHOP_LAYOUT_PAGE_ITEM_KEY, 307
PLAYER::IS_PLAYER_DEAD, 306
WEAPON::_0x705BE297EEBDB95D, 306
CAM::IS_SCREEN_FADING_OUT, 305
PED::_0xB655DB7582AEC805, 305
HUD::_UIPROMPT_SET_VISIBLE, 304
OBJECT::DOOR_SYSTEM_GET_DOOR_STATE, 303
DATAFILE::_DATAFILE_GET_NUM_CHILDREN, 302
PED::IS_PED_IN_COMBAT, 301
TXD::HAS_STREAMED_TEXTURE_DICT_LOADED, 301
UNLOCK::_UNLOCK_IS_UNLOCK_FLAG_SET, 301
WEAPON::_0xCB690F680A3EA971, 300
DATABINDING::_DATABINDING_ADD_UI_ITEM_LIST, 298
INVENTORY::_0x42A2F33A1942E865, 297
PLAYER::HAS_FORCE_CLEANUP_OCCURRED, 297
TASK::_0xA8452DD321607029, 295
VOLUME::_0x748C5F51A18CB8F0, 294
HUD::_0xF66090013DE648D5, 293
DECORATOR::DECOR_SET_INT, 291
ENTITY::DELETE_ENTITY, 291
INVENTORY::_0x82FA24C3D3FCD9B7, 291
INVENTORY::_0x033EE4B89F3AC545, 288
DATAFILE::_DATAFILE_GET_BOOL, 287
STREAMING::SET_MODEL_AS_NO_LONGER_NEEDED, 287
_NAMESPACE71::_0xDD1232B332CBB9E7, 286
DATABINDING::_DATABINDING_READ_DATA_INT, 286
NETWORK::NET_TO_OBJ, 283
CAM::DO_SCREEN_FADE_IN, 281
WEAPON::_0x6E4E1A82081EABED, 281
NETWORK::_0xDD73C9838CE7181D, 280
ITEMDATABASE::_ITEM_DATABASE_GET_HAS_SLOT_INFO, 278
_NAMESPACE71::_0x59FA676177DBE4C9, 276
DATABINDING::_DATABINDING_READ_DATA_INT_FROM_PARENT_BY_HASH, 276
AUDIO::_0x531A78D6BF27014B, 274
PED::_0x772A1969F649E902, 274
DATABINDING::_DATABINDING_READ_DATA_BOOL, 272
PED::_0xA0BC8FAED8CFEB3C, 272
STATS::_0xF21A5D66874FCEDD, 272
ENTITY::GET_ENTITY_MAX_HEALTH, 271
HUD::_0x4CC5F2FC1332577F, 270
PED::_0x1902C4CFCC5BE57C, 270
PED::IS_PED_USING_ANY_SCENARIO, 270
HUD::_UIPROMPT_SET_CONTROL_ACTION, 269
ANIMSCENE::_SET_ANIM_SCENE_PLAYBACK_LIST_BOOL, 268
DATABINDING::_DATABINDING_ADD_DATA_HASH_BY_HASH, 268
ITEMDATABASE::_ITEM_DATABASE_FILLOUT_TAG_DATA, 268
SCRIPTS::_0xDE544B7EC0C187CC, 268
BUILTIN::VMAG, 267
INTERIOR::GET_INTERIOR_AT_COORDS, 267
MISC::_CREATE_COLOR_STRING, 267
OBJECT::CREATE_OBJECT, 266
MISC::NETWORK_SET_SCRIPT_IS_SAFE_FOR_NETWORK_GAME, 265
NETSHOPPING::_CASHINVENTORY_TRANSACTION_GET_BASKET_IS_VALID, 265
TASK::_TASK_ITEM_INTERACTION, 265
ITEMDATABASE::_ITEM_DATABASE_IS_KEY_VALID, 264
MISC::_0xF216F74101968DB0, 264
MISC::SET_THIS_SCRIPT_CAN_BE_PAUSED, 264
PED::GET_PED_RELATIONSHIP_GROUP_HASH, 264
INVENTORY::_0x7C7E4AB748EA3B07, 263
